,DEPT,GRTO,GRKT,GRTH,GKUT,POTA,URAN,THOR,MSFL,LLS,LLD,GR,CALI,BHVT,AHVT,RHOB,DRHO,PE,DPHI,XPHI,NPHI,NDSN,FDSN,TENS,MDT,SPHI,ITTT,DXDT,DYDT
20658,10529.0,93.8488,51.1658,26.554,99.3639,1.8347,5.3661,7.5331,18.9559,25.0901,29.4148,102.8458,8.1513,240.283,127.7271,2.56,-0.0025,3.4018,0.0931,0.1703,0.2203,15720.0,1506.6666,6522.8901,81.5028,0.2467,42797.3516,143.4439,142.9673
20659,10529.5,93.9509,50.1959,25.9148,99.6669,1.8081,5.5078,7.3517,21.1125,27.2625,32.8164,100.6372,8.1577,240.1018,127.6284,2.5599,-0.0052,3.2976,0.0933,0.1674,0.2148,15573.333,1640.0,6550.3687,80.2819,0.2379,42756.6016,142.3933,141.4964
20660,10530.0,96.7637,51.8506,27.0844,102.7311,1.8492,5.6647,7.6835,23.3214,27.7602,33.7301,103.5734,8.1545,239.9203,127.5294,2.5575,-0.0047,3.2581,0.0947,0.1636,0.2068,16035.0,1606.6666,6507.5376,79.3328,0.231,42716.4609,141.1666,139.7034
20661,10530.5,103.4305,56.238,29.6308,109.5202,1.9908,5.9321,8.4059,22.7782,27.6422,35.5794,108.9836,8.1583,239.7388,127.4304,2.5462,0.0043,3.2714,0.1017,0.1702,0.2141,16400.0,1653.3334,6532.002,79.2164,0.2301,42676.793,138.9366,137.3734
20662,10531.0,105.8789,59.1396,31.7414,111.5241,2.0595,5.8322,9.0046,25.9076,31.9808,43.9706,112.1675,8.155,239.5573,127.3314,2.5298,0.0122,3.2199,0.1119,0.1811,0.2273,15325.0,1653.3334,6545.3936,79.4111,0.2315,42637.1836,136.0891,135.3601
20663,10531.5,105.701,60.5333,32.8883,110.68,2.0847,5.583,9.33,37.535,42.0468,64.1733,112.8403,8.1492,239.3761,127.2327,2.5195,0.0086,3.1652,0.1183,0.1834,0.2271,16253.333,1660.0,6541.8193,79.3506,0.2311,42597.4766,134.2719,134.3171
20664,10532.0,102.1193,59.3231,32.5633,106.4174,2.0236,5.2432,9.2378,41.9458,50.8106,67.9899,107.805,8.1551,239.1949,127.134,2.5151,0.0021,3.1041,0.1211,0.185,0.228,15955.0,1605.0,6583.5977,79.0325,0.2288,42557.8008,133.3771,133.9648
20665,10532.5,97.1164,55.9956,30.861,101.087,1.9028,5.0202,8.7549,28.4273,42.6231,54.6804,97.7935,8.163,239.0133,127.0349,2.5115,-0.0015,2.9838,0.1233,0.1806,0.218,16886.666,1733.3334,6489.707,78.7785,0.2269,42518.2852,132.6563,133.8588
20666,10533.0,94.2638,53.2397,29.5135,98.1553,1.7991,5.0006,8.3726,20.2007,38.4177,49.0986,92.1149,8.1643,238.8315,126.9357,2.5109,-0.0035,2.8619,0.1237,0.164,0.187,17260.0,2085.0,6543.2637,78.7125,0.2264,42478.8945,132.2737,133.9218
20667,10533.5,91.8818,50.778,28.3907,95.424,1.7018,4.9706,8.0541,16.82,34.6873,44.081,91.5307,8.1682,238.6497,126.8363,2.5089,-0.0047,2.8047,0.1249,0.1575,0.1743,17245.0,2020.0,6486.8154,78.9966,0.2285,42439.5391,133.3021,134.7591
20668,10534.0,89.6636,48.6197,27.3204,92.7578,1.6215,4.9141,7.7505,12.8146,26.1491,30.54,91.8598,8.1674,238.4678,126.7369,2.5087,-0.0037,2.8292,0.125,0.1629,0.1839,16933.334,1926.6666,6508.8921,80.279,0.2378,42400.0391,137.0874,137.4252
20669,10534.5,90.9432,48.7324,27.4881,93.896,1.6191,5.0282,7.798,8.6679,13.8543,15.9527,90.5991,8.171,238.2858,126.6374,2.5136,0.0002,2.9325,0.122,0.1651,0.1902,17253.334,1780.0,6524.7505,82.1878,0.2517,42359.8984,143.4575,143.5472
20670,10535.0,91.0734,48.167,27.1963,94.2261,1.5988,5.1279,7.7153,6.157,7.8852,9.4907,89.4271,8.1791,238.1037,126.5378,2.5226,0.0045,3.0391,0.1164,0.1634,0.1912,16545.0,1833.3334,6526.9023,83.1959,0.2591,42318.8047,148.8956,148.857
20671,10535.5,92.5918,47.8952,27.2327,96.379,1.5786,5.3979,7.7256,5.1533,6.8397,8.3309,91.2424,8.1988,237.921,126.4376,2.5409,0.0109,3.0104,0.1051,0.1632,0.1989,16210.0,1595.0,6551.5684,83.5922,0.262,42277.207,151.9117,151.9653
20672,10536.0,93.5232,47.4301,26.9079,98.0579,1.5668,5.6366,7.6335,4.9694,7.0685,8.4489,89.7894,8.2076,237.7377,126.3368,2.5551,0.0175,2.8599,0.0962,0.1726,0.2225,15860.0,1606.6666,6476.7622,84.3257,0.2673,42235.4102,153.8324,154.857
20673,10536.5,94.7131,47.4278,26.2717,99.7912,1.6039,5.8298,7.453,5.1103,7.1088,8.525,88.8097,8.2557,237.5536,126.2352,2.5542,0.0194,2.8176,0.0968,0.189,0.2533,15365.0,1300.0,6516.3892,85.2046,0.2737,42193.2461,155.9041,158.0916
20674,10537.0,89.712,44.5608,24.2699,94.7787,1.5311,5.5909,6.8851,5.9622,7.1371,8.6195,93.0317,8.2767,237.3672,126.1313,2.5429,0.0186,2.9679,0.1038,0.1835,0.2379,14566.667,1513.3334,6417.5234,84.8474,0.2711,42150.6445,157.2706,159.8167
20675,10537.5,84.4257,42.2118,22.6513,89.1596,1.4703,5.2269,6.4259,9.5223,8.3516,10.394,95.0207,8.2642,237.1805,126.0271,2.5448,0.0172,3.1474,0.1026,0.1874,0.2461,14560.0,1440.0,6460.5581,82.9007,0.2569,42108.2227,156.1468,158.1482
20676,10538.0,83.6287,42.1289,22.5204,87.9922,1.4724,5.1061,6.3888,12.3561,13.0781,15.4305,89.3643,8.2137,236.9946,125.9237,2.5851,0.0149,3.4278,0.0776,0.176,0.2416,17870.0,1585.0,6450.7852,81.1429,0.2441,42046.0469,152.7896,153.6736
20677,10538.5,84.5722,43.1096,23.2159,88.5451,1.4967,5.0585,6.5861,14.0064,16.906,21.2721,83.6524,8.1477,236.812,125.8235,2.6133,0.007,3.7597,0.06,0.1626,0.2276,18053.334,1773.3334,6516.0542,80.3283,0.2382,42005.4766,150.2223,150.881
20678,10539.0,90.2546,46.5184,25.0407,94.0147,1.6157,5.2879,7.1038,11.9826,16.2969,21.1008,88.0444,8.1499,236.631,125.7251,2.5823,-0.0002,3.7204,0.0793,0.1504,0.1929,16645.0,2000.0,6505.8452,80.0808,0.2364,41965.3125,149.4884,149.7114
20679,10539.5,92.3935,48.0321,25.9545,95.7876,1.6625,5.3168,7.363,15.2703,17.2802,22.7616,93.712,8.1531,236.4498,125.6263,2.543,0.0041,3.4357,0.1038,0.172,0.216,15546.667,1740.0,6437.0454,80.4319,0.239,41925.2734,150.1357,149.2339
20680,10540.0,92.2469,47.9156,26.0771,95.6469,1.6476,5.3141,7.3978,14.7946,18.2395,24.9345,97.2722,8.1528,236.2686,125.5276,2.5279,0.0068,3.288,0.1131,0.194,0.2513,15353.333,1410.0,6464.5024,81.9239,0.2498,41885.0586,150.9964,148.4664
20681,10540.5,94.5998,48.6525,26.6191,98.2307,1.6647,5.5197,7.5515,15.6859,18.9761,26.738,96.8958,8.1585,236.0871,125.4286,2.519,0.004,3.2251,0.1186,0.1903,0.2399,15193.333,1513.3334,6455.2896,83.9623,0.2646,41844.0977,150.5363,147.1417
20682,10541.0,97.3455,49.2893,26.9925,101.4915,1.685,5.8119,7.6575,15.6242,19.4824,29.0095,89.4101,8.1647,235.9055,125.3296,2.5204,0.0053,3.1947,0.1177,0.1897,0.2395,15410.0,1465.0,6529.647,84.7864,0.2706,41802.1172,148.7443,145.8896
20683,10541.5,98.6052,49.0494,26.9917,103.3198,1.6691,6.0421,7.6572,19.0448,19.901,27.2867,90.5177,8.1522,235.7238,125.2303,2.5269,0.0052,3.2527,0.1138,0.1948,0.2523,15760.0,1386.6666,6559.8506,84.7021,0.27,41759.7227,147.0146,145.5648
20684,10542.0,100.1555,49.2269,27.0698,105.3056,1.6763,6.2435,7.6794,14.4477,16.9465,24.6128,98.0264,8.1652,235.5423,125.1313,2.5309,0.0021,3.3758,0.1112,0.1941,0.2528,15345.0,1545.0,6552.5664,84.6627,0.2697,41717.3711,146.0196,146.1131
20685,10542.5,99.9997,48.5225,26.617,105.3038,1.6562,6.3217,7.5509,12.4078,16.3374,22.9367,101.2908,8.162,235.3604,125.032,2.5346,-0.0007,3.4226,0.1089,0.1909,0.2483,15840.0,1400.0,6584.0244,84.9679,0.272,41675.0391,145.9972,146.778
20686,10543.0,99.8078,48.0612,26.255,104.921,1.6468,6.3304,7.4482,11.2,14.5019,20.1803,104.8178,8.155,235.1788,124.9328,2.5307,-0.0018,3.3003,0.1114,0.1876,0.2402,15146.667,1545.0,6532.3828,85.3064,0.2744,41632.5547,147.8948,147.5413
20687,10543.5,99.9292,47.2315,25.4828,105.0184,1.637,6.4336,7.2292,10.8102,13.7158,19.9765,105.1136,8.1552,234.9974,124.8339,2.5267,0.0001,3.2125,0.1139,0.1941,0.2508,15380.0,1400.0,6581.4131,85.609,0.2766,41589.9023,151.9888,148.525
20688,10544.0,97.4513,45.6254,24.237,102.6408,1.6035,6.3477,6.8757,10.861,15.3011,21.3943,104.755,8.1349,234.8163,124.7354,2.5199,0.0011,3.2469,0.1181,0.1963,0.252,15680.0,1360.0,6527.3291,85.6142,0.2767,41547.0977,153.492,149.173
20689,10544.5,98.9159,46.3726,24.2976,104.376,1.6495,6.4577,6.8929,12.1104,17.4044,24.3021,104.7572,8.1254,234.636,124.6375,2.5154,0.002,3.2593,0.1209,0.2035,0.264,14826.667,1246.6666,6562.8213,85.2676,0.2741,41504.2891,152.4736,148.7709
20690,10545.0,99.6337,46.3936,23.8894,105.3275,1.6748,6.5613,6.7771,15.1397,19.8333,28.5648,103.5719,8.1206,234.4559,124.5399,2.5251,0.0049,3.2957,0.1148,0.197,0.2558,16133.333,1340.0,6584.8979,84.8053,0.2708,41461.6563,151.439,147.6263
20691,10545.5,99.9024,46.6377,23.698,105.4395,1.7021,6.5466,6.7228,16.2901,21.1989,29.9257,103.251,8.1232,234.276,124.4425,2.5267,0.0059,3.3393,0.1138,0.1913,0.2454,15805.0,1426.6666,6575.2036,84.2453,0.2667,41419.2539,150.5649,146.7944
20692,10546.0,99.206,46.325,23.5729,104.3779,1.6887,6.4632,6.6873,22.0333,24.7976,33.6257,101.7456,8.1234,234.0961,124.3451,2.5196,0.0069,3.2788,0.1183,0.1822,0.2248,15480.0,1400.0,6569.1074,83.8265,0.2637,41377.1328,149.0849,146.5323
20693,10546.5,95.5704,45.2468,23.5587,100.3503,1.6182,6.1349,6.6833,25.6934,27.1877,34.5579,96.064,8.1237,233.9162,124.2477,2.5262,0.0103,3.2666,0.1142,0.1857,0.2346,15220.0,1440.0,6479.3623,83.6193,0.2621,41335.2188,147.9624,146.1772
20694,10547.0,92.5427,44.4903,23.6584,97.0507,1.5622,5.8518,6.7116,23.6834,24.3047,32.1796,90.8542,8.1262,233.7362,124.1501,2.5337,0.0124,3.3505,0.1095,0.1817,0.2304,15920.0,1665.0,6504.7466,83.7037,0.2628,41293.4102,148.1806,145.5666
20695,10547.5,94.4894,45.9524,25.1645,98.9011,1.5709,5.895,7.1389,18.3772,22.7887,31.1652,91.2498,8.0646,233.5569,124.0534,2.5185,0.013,3.3299,0.119,0.2015,0.2614,15805.0,1500.0,6472.3584,84.2181,0.2665,41251.5586,149.0519,145.6184
20696,10548.0,98.0158,48.226,26.7542,102.2354,1.6285,6.0131,7.5898,16.5628,21.6866,29.2683,99.8453,8.0452,233.38,123.959,2.498,0.0138,3.2006,0.1317,0.2127,0.2738,14766.667,1420.0,6541.1011,84.8349,0.271,41209.4492,148.3874,146.3764
20697,10548.5,103.4473,51.1966,28.6573,107.4498,1.7139,6.2629,8.1297,12.7928,19.4233,25.466,110.3227,8.0495,233.2034,123.8649,2.4984,0.0134,3.0967,0.1314,0.213,0.2745,15600.0,1073.3334,6521.5786,85.3436,0.2747,41167.0313,146.8705,147.148
20698,10549.0,106.8567,53.7284,30.2453,110.4401,1.7887,6.3139,8.5802,8.9567,16.9533,24.6382,113.0658,8.0483,233.0267,123.7706,2.5055,0.0114,3.0386,0.127,0.2061,0.2642,14426.667,1473.3334,6537.2686,85.3884,0.275,41124.3594,146.0143,147.358
20699,10549.5,108.0369,54.6858,30.8823,111.2141,1.8148,6.2935,8.7609,8.1904,19.1177,29.4923,108.6109,8.0644,232.8498,123.6762,2.5031,0.0127,2.9927,0.1285,0.2001,0.2514,14286.667,1393.3334,6511.8735,84.6588,0.2697,41081.6641,145.1296,146.4984
20700,10550.0,103.7136,53.2964,30.4117,106.383,1.7503,5.9103,8.6274,12.5023,21.3694,29.9784,98.1077,8.0717,232.6722,123.5812,2.5189,0.0177,3.0615,0.1187,0.1861,0.2318,13500.0,1446.6666,6469.8696,84.6588,0.2697,41081.6641,145.1296,146.4984
20701,10550.5,96.8015,50.4981,29.0445,98.9656,1.645,5.3961,8.2396,22.3574,28.0174,36.1082,87.8226,8.0688,232.4946,123.4861,2.5678,0.021,3.4034,0.0883,0.1651,0.2139,14285.0,1580.0,6529.1655,83.0557,0.258,41018.1719,143.5432,144.1299
20702,10551.0,92.4343,48.8301,28.6283,94.4431,1.5589,5.0783,8.1215,26.3198,27.6122,35.4582,80.5351,8.09,232.3169,123.3909,2.584,0.0198,3.6916,0.0783,0.1406,0.1758,16266.667,1800.0,6579.2046,81.2908,0.2452,40976.6445,142.3156,142.1506
20703,10551.5,90.5252,48.2083,28.317,92.513,1.5359,4.9326,8.0332,23.094,26.8767,33.2556,83.0993,8.0967,232.1383,123.2947,2.5518,0.0183,3.5466,0.0982,0.1613,0.2002,16233.333,1600.0,6651.7476,80.9654,0.2428,40936.0,142.9109,142.4318
20704,10552.0,95.4732,50.9439,29.8025,97.7115,1.6302,5.2068,8.4546,19.7966,21.7307,26.1803,92.1489,8.1009,231.9594,123.1983,2.5364,0.0186,3.2977,0.1078,0.1875,0.2425,15813.333,1513.3334,6611.291,81.8629,0.2494,40895.5156,143.9993,143.9478
20705,10552.5,98.237,52.5534,30.6246,100.7386,1.6887,5.3646,8.6878,17.5156,21.0735,25.027,97.8253,8.0987,231.7804,123.1018,2.534,0.015,3.2144,0.1093,0.1836,0.2341,15220.0,1446.6666,6558.0342,83.0754,0.2582,40854.5859,144.6593,144.9026
20706,10553.0,98.1014,52.9927,30.8801,100.8921,1.7028,5.3328,8.7603,17.3924,20.588,24.0213,99.1133,8.1003,231.6015,123.0054,2.5205,0.0088,3.1717,0.1177,0.1898,0.2396,15360.0,1480.0,6483.666,84.3225,0.2673,40813.0469,145.7521,145.3757
20707,10553.5,97.6592,53.022,31.2232,101.0497,1.6847,5.3471,8.8577,18.1715,21.4636,24.0111,98.2001,8.1144,231.4224,122.9088,2.5066,0.0024,3.1584,0.1263,0.1947,0.2425,16033.333,1410.0,6428.2705,85.3461,0.2747,40770.8867,147.4542,146.4243
20708,10554.0,97.7752,53.3271,31.6042,101.5715,1.6826,5.3712,8.9657,19.2397,21.5335,23.7548,100.0524,8.1134,231.2428,122.8116,2.4977,-0.0021,3.1939,0.1319,0.2041,0.2566,14726.667,1253.3334,6512.2324,85.5831,0.2764,40728.2148,148.2563,147.1328
20709,10554.5,95.3577,51.4535,30.6207,99.3661,1.6161,5.3343,8.6867,21.7424,21.3383,23.1272,108.3041,8.1028,231.0635,122.7148,2.4951,-0.0016,3.2432,0.1335,0.2048,0.2567,14893.333,1160.0,6581.6826,84.764,0.2705,40685.4219,147.0157,145.8642
20710,10555.0,95.3614,51.7624,30.9581,99.5087,1.6168,5.3158,8.7824,22.4763,18.9428,23.1,106.8253,8.1082,230.8844,122.6182,2.5009,-0.0031,3.3362,0.1299,0.1954,0.2411,15410.0,1480.0,6634.915,83.5356,0.2615,40643.0391,145.0659,143.7479
20711,10555.5,94.3825,51.8483,30.924,98.3747,1.6245,5.18,8.7728,19.727,20.4982,24.5339,93.7637,8.1231,230.7049,122.5213,2.5287,-0.0054,3.5595,0.1126,0.1955,0.2546,16526.666,1520.0,6594.8374,82.6714,0.2553,40601.2695,143.9558,142.6773
20712,10556.0,96.8974,53.8666,32.1131,100.6695,1.6886,5.2108,9.1101,16.352,20.2719,25.2161,90.991,8.1202,230.5249,122.4238,2.5757,-0.0011,3.9025,0.0834,0.176,0.2377,16180.0,1726.6666,6477.6816,82.108,0.2512,40559.9336,143.4205,142.3024
20713,10556.5,100.4936,55.6021,33.1161,104.3279,1.7448,5.4248,9.3947,16.4519,20.33,26.5011,98.1299,8.1207,230.345,122.3263,2.5932,0.0036,4.076,0.0725,0.168,0.2299,16866.666,1513.3334,6450.9424,81.7263,0.2484,40518.8789,142.8486,141.883
20714,10557.0,102.83,55.6559,33.0727,106.6089,1.7509,5.6728,9.3823,16.6758,20.103,26.5513,106.2633,8.117,230.1652,122.229,2.572,0.0044,3.8829,0.0857,0.1782,0.2404,16120.0,1660.0,6404.2983,81.6758,0.248,40478.0156,142.1347,141.5772
20715,10557.5,105.6378,56.589,33.4382,109.6486,1.7913,5.9073,9.486,19.8618,20.9245,27.4369,109.8088,8.1194,229.9855,122.1318,2.5587,0.0042,3.6018,0.094,0.1753,0.2292,15933.333,1593.3334,6537.5376,81.9063,0.2497,40437.1797,141.599,141.6226
20716,10558.0,108.0792,56.6375,33.4377,112.6839,1.7946,6.2399,9.4859,21.3876,22.4017,29.9306,111.5907,8.12,229.8057,122.0345,2.5491,0.0028,3.4596,0.0999,0.1785,0.231,15810.0,1450.0,6647.6455,81.9831,0.2502,40396.2266,141.6442,141.5577
20717,10558.5,112.0158,57.6358,34.0266,117.554,1.8262,6.6709,9.6529,23.8541,25.7403,35.4385,117.3581,8.113,229.6259,121.9372,2.5325,0.0003,3.3281,0.1102,0.1826,0.2314,15266.667,1500.0,6719.7725,81.9026,0.2497,40355.2344,142.0788,141.1778
20718,10559.0,115.4166,57.6924,33.9535,121.8156,1.8343,7.1391,9.6322,24.7775,29.4602,40.3037,122.752,8.0996,229.4465,121.8403,2.5293,-0.0011,3.172,0.1122,0.1834,0.2316,15720.0,1350.0,6657.4736,82.0105,0.2504,40314.2813,142.2847,140.6348
20719,10559.5,117.1441,57.0084,33.8698,124.3099,1.7939,7.4929,9.6085,25.1242,27.2282,40.7527,123.9425,8.1015,229.2675,121.7438,2.5373,-0.0007,3.1451,0.1073,0.1917,0.2511,16280.0,1460.0,6594.5464,82.3583,0.253,40273.2773,142.0823,140.2103
20720,10560.0,118.5044,57.2171,33.7796,126.001,1.813,7.658,9.5829,23.0512,29.6335,44.1841,124.8224,8.1003,229.0885,121.6473,2.5408,-0.0002,3.2085,0.1051,0.1852,0.2402,15313.333,1605.0,6607.5347,82.6278,0.2549,40232.0977,141.7948,139.8706
20721,10560.5,117.4886,56.0691,32.9148,124.9453,1.7875,7.6683,9.3375,22.5782,30.6168,44.24,125.1514,8.1055,228.9096,121.5509,2.5526,0.0021,3.2125,0.0977,0.1787,0.233,14986.667,1440.0,6572.9185,82.7302,0.2557,40190.7852,141.8714,139.4687
20722,10561.0,117.9447,55.9616,32.3745,125.0311,1.812,7.6898,9.1842,32.0872,28.6835,44.7314,121.7501,8.1267,228.7301,121.4539,2.5637,0.0067,3.1936,0.0909,0.179,0.2384,16166.667,1493.3334,6595.5664,82.9191,0.2571,40149.4219,142.2395,139.3122
20723,10561.5,117.62,55.162,31.4082,124.2272,1.8156,7.6893,8.9101,27.1592,31.7232,47.6394,122.9036,8.1204,228.5501,121.3564,2.5391,0.0081,3.1722,0.1062,0.1783,0.2263,15840.0,1740.0,6550.0449,83.3095,0.2599,40107.9609,142.739,139.9043
20724,10562.0,118.0845,54.7956,31.2028,124.2379,1.8033,7.7313,8.8519,20.4678,27.3889,41.0236,129.4954,8.114,228.3703,121.2591,2.5087,0.007,3.0965,0.125,0.184,0.2231,14873.333,1613.3334,6529.6357,84.0031,0.2649,40066.3047,143.4362,141.7141
20725,10562.5,121.9058,55.7915,31.5584,127.8187,1.8485,8.0191,8.9527,16.9892,26.3694,38.0421,135.3663,8.1089,228.1908,121.1621,2.4995,0.0068,3.0266,0.1307,0.1942,0.2382,15720.0,1406.6666,6446.8164,85.013,0.2723,40024.3047,144.5156,144.2078
20726,10563.0,127.9298,57.9565,32.4396,133.8065,1.9403,8.4447,9.2027,17.9556,22.4867,33.8109,142.032,8.1211,228.0115,121.0653,2.5063,0.0071,3.0476,0.1266,0.1923,0.2378,15326.667,1540.0,6449.395,86.0897,0.2801,39981.7969,146.417,146.3064
20727,10563.5,134.0824,60.3832,33.1922,139.9105,2.057,8.8541,9.4162,17.9482,22.3759,33.7109,145.9508,8.118,227.8317,120.968,2.5173,0.0064,3.1757,0.1197,0.1904,0.2394,15640.0,1446.6666,6508.2095,86.8805,0.2859,39938.7539,149.209,148.0723
20728,10564.0,136.5045,62.1014,33.6272,141.7505,2.1453,8.8676,9.5396,18.7887,23.4372,33.8673,143.5071,8.1216,227.6519,120.8707,2.5126,0.0042,3.3192,0.1226,0.1915,0.2392,15645.0,1493.3334,6540.8672,87.1452,0.2878,39895.3125,151.1866,149.7771
20729,10564.5,136.1253,63.0787,33.9964,140.7466,2.1884,8.6471,9.6444,16.1619,23.981,31.7177,137.5919,8.1285,227.4719,120.7731,2.5107,0.0037,3.3474,0.1238,0.1881,0.2318,15030.0,1546.6666,6569.8472,87.0199,0.2869,39851.7383,151.2502,150.7744
20730,10565.0,133.8206,63.2805,34.2409,137.8193,2.1875,8.2987,9.7137,12.4093,18.5095,23.3914,136.8303,8.1457,227.2913,120.6751,2.5382,0.0037,3.3294,0.1067,0.172,0.2141,15886.667,1745.0,6577.5127,86.7153,0.2847,39786.4727,150.9986,150.939
20731,10565.5,131.5306,62.4558,33.7045,134.9891,2.1642,8.0754,9.5616,11.1299,12.6948,17.4638,134.7969,8.1468,227.1106,120.5768,2.5797,0.003,3.3938,0.0809,0.1647,0.2181,15205.0,1560.0,6578.3071,86.5181,0.2832,39743.1133,151.9492,150.8398
20732,10566.0,131.072,62.1175,33.4378,134.7259,2.1574,8.0838,9.4859,12.7591,13.4714,17.3451,132.5159,8.1338,226.9298,120.4786,2.6131,0.0066,3.4796,0.0602,0.1541,0.2118,15326.667,1680.0,6614.4385,86.5086,0.2832,39699.8555,153.6665,151.0406
20733,10566.5,132.0476,63.0113,33.5557,135.7497,2.2097,8.0982,9.5194,11.8319,13.1806,16.4285,135.7249,8.1348,226.7494,120.3807,2.616,0.007,3.5198,0.0584,0.1571,0.2184,15006.667,1633.3334,6552.1396,86.5195,0.2833,39656.6016,154.9645,152.1732
20734,10567.0,130.6478,63.3159,33.3813,134.0449,2.2401,7.8745,9.4699,8.6451,12.6574,15.706,143.9219,8.1384,226.569,120.2827,2.564,0.0003,3.4467,0.0907,0.1703,0.2221,15233.333,1413.3334,6607.8608,86.6976,0.2846,39613.3438,155.9651,154.0711
20735,10567.5,125.7707,61.8746,32.4033,128.6047,2.2019,7.4293,9.1924,6.6211,12.6233,15.4828,143.5906,8.1377,226.3884,120.1846,2.506,-0.0016,3.2533,0.1267,0.2007,0.2541,15033.333,1306.6666,6529.1655,87.2232,0.2884,39569.9961,157.1249,155.8629
20736,10568.0,114.9332,57.3743,30.0661,116.727,2.0406,6.608,8.5294,7.4966,12.7039,16.0587,122.2485,8.1513,226.2075,120.0863,2.5064,-0.0001,3.1557,0.1265,0.2041,0.2607,14610.0,1406.6666,6558.0015,87.7182,0.292,39526.3828,158.1484,156.5031
20737,10568.5,108.1054,54.267,28.4548,109.189,1.9291,6.1147,8.0723,9.3512,11.5574,15.1911,107.1558,8.1385,226.0264,119.9876,2.5318,0.0039,3.1763,0.1107,0.1913,0.2478,14910.0,1473.3334,6531.0366,87.4492,0.29,39482.5234,158.3447,155.7488
20738,10569.0,104.2981,52.9138,27.8182,104.9153,1.8767,5.7895,7.8917,14.1924,17.7811,22.6093,107.9263,8.133,225.8457,119.8895,2.5377,0.0124,3.1148,0.107,0.1907,0.2493,15246.667,1300.0,6561.4639,86.3457,0.282,39438.8008,157.2327,153.9115
20739,10569.5,103.613,53.5606,28.2779,103.7736,1.8926,5.5904,8.0221,21.149,21.9368,25.0574,105.5927,8.1144,225.6658,119.7921,2.5348,0.0155,3.0116,0.1088,0.191,0.2486,14586.667,1353.3334,6568.0547,85.0466,0.2725,39395.6289,153.927,151.3729
20740,10570.0,104.7543,54.8358,28.9216,104.7075,1.9394,5.5524,8.2047,28.0166,22.9285,23.2155,105.6733,8.0945,225.4863,119.695,2.5358,0.011,3.0135,0.1082,0.1916,0.2502,15395.0,1420.0,6503.7373,83.8031,0.2635,39353.1055,148.7664,148.3676
20741,10570.5,101.8734,53.6479,28.4437,101.8509,1.8887,5.3666,8.0691,31.5097,21.0358,22.1157,105.3154,8.1201,225.3075,119.5987,2.5322,0.0023,3.063,0.1104,0.1822,0.2305,16026.667,1513.3334,6519.2368,82.5095,0.2541,39311.2031,144.9487,145.2532
20742,10571.0,100.4242,53.3261,28.2952,100.4273,1.8761,5.244,8.027,22.0712,16.8622,21.8538,95.4703,8.1311,225.1276,119.5013,2.5343,-0.0087,3.0906,0.1092,0.1848,0.2364,15590.0,1460.0,6459.897,81.6845,0.2481,39269.9492,143.3293,143.2408
20743,10571.5,101.2431,54.0819,28.7796,101.4675,1.8978,5.2756,8.1644,18.3279,16.0025,19.823,86.942,8.1158,224.9469,119.4031,2.5302,-0.0169,3.0573,0.1117,0.1834,0.232,16833.334,1755.0,6528.8525,81.9528,0.25,39229.1055,143.7285,142.9736
20744,10572.0,104.7495,56.4237,29.8885,105.1121,1.988,5.4207,8.479,13.9354,15.5901,17.0703,93.916,8.1078,224.7675,119.3062,2.5067,-0.0188,2.9422,0.1263,0.1708,0.1975,16806.666,1653.3334,6588.4067,82.9468,0.2573,39188.1289,146.3257,144.382
20745,10572.5,108.7287,59.1974,31.246,109.2609,2.0923,5.5738,8.8641,9.1299,11.5927,14.7005,107.8974,8.1049,224.5883,119.2095,2.504,-0.0168,2.8493,0.128,0.1807,0.2148,15333.333,1593.3334,6648.2275,84.1097,0.2657,39146.6563,150.4948,147.5395
20746,10573.0,112.4681,61.882,32.5669,113.1235,2.1928,5.7049,9.2388,7.5569,11.9055,14.9226,111.7201,8.1077,224.4089,119.1126,2.5157,-0.0123,2.8476,0.1207,0.1946,0.2468,15513.333,1270.0,6611.9409,85.9743,0.2793,39104.6016,153.8778,152.009
20747,10573.5,108.4844,60.3879,31.9204,109.0428,2.1317,5.4169,9.0554,9.1857,11.9809,14.938,108.94,8.1057,224.2297,119.0159,2.5103,-0.0076,2.8873,0.1241,0.1979,0.2506,15113.333,1300.0,6475.9785,88.5491,0.298,39061.6133,156.5308,154.8152
20748,10574.0,104.4492,58.7616,31.1411,104.8718,2.0696,5.1336,8.8344,13.5388,11.763,14.6841,107.2741,8.1025,224.0506,118.9193,2.4987,-0.0053,2.8995,0.1312,0.2118,0.2722,14686.667,1355.0,6467.0566,89.684,0.3063,39017.3398,158.6359,155.5632
20749,10574.5,100.5386,56.863,30.2274,100.9379,1.9973,4.907,8.5752,12.5442,10.921,13.9554,109.5818,8.1277,223.8713,118.8225,2.5099,-0.0004,2.9727,0.1243,0.2065,0.2672,15026.667,1340.0,6448.4321,89.33,0.3037,38972.4961,159.0975,155.1129
20750,10575.0,96.6665,55.188,29.3562,97.0369,1.9373,4.6592,8.328,12.3725,15.7383,20.2261,107.8738,8.12,223.6913,118.7249,2.5385,0.0019,3.1661,0.1065,0.1899,0.248,14320.0,1450.0,6536.439,88.047,0.2944,38927.832,157.682,154.5412
