,DEPT,GRUR,GRTH,GAMMAKT,POTA,URAN,THOR,LLS,LLD,NPHI,GR,MSFL,CALI,BHVT,AHVT,RHOB,DRHO,PE,DPE,QN,QF,DPHI,TENS,MNDT,DXDT,DYDT,SPHI,ITTT,XPHI
20830,10604.5,67.1195,27.6215,55.5054,1.993,7.4727,7.8381,20.4499,23.6997,0.2034,129.0605,14.0485,8.2547,115.9772,62.24,2.5774,0.0049,3.2241,-0.0302,-0.4762,0.092,0.0776,6111.1514,82.0854,143.3096,143.7039,0.2439,19330.8047,0.1543
20832,10605.5,52.4844,14.5008,42.6818,2.0142,5.8433,4.1149,31.4763,35.4849,0.1872,98.9434,15.3196,8.3659,115.6016,62.0293,2.5455,0.0056,3.5242,-0.011,0.0437,0.1851,0.0962,6134.0122,74.8249,203.2605,140.9971,0.1925,19229.7832,0.1524
20833,10606.0,34.5182,17.0978,40.6221,1.6814,3.843,4.8518,43.1387,46.988,0.1477,78.7706,42.5264,8.3718,115.4106,61.9208,2.5514,0.0111,3.6148,-0.0137,0.2499,-0.1798,0.0927,6084.0732,71.3267,119.1842,122.871,0.1678,19192.3711,0.129
20834,10606.5,17.1121,16.0233,34.2387,1.3019,1.9052,4.5469,87.441,70.0158,0.0638,51.8659,745.5499,8.3753,115.2196,61.8123,2.6228,0.0179,4.0262,-0.0343,0.2115,-0.3016,0.051,5969.2456,71.3267,119.1842,122.871,0.1678,19156.707,0.0627
20835,10607.0,12.2029,12.1757,23.0248,0.7754,1.3586,3.4551,122.3248,85.8602,0.0211,30.4602,836.2292,8.3761,115.0283,61.7035,2.7,0.0206,4.5297,-0.0416,0.0693,-0.1757,0.0058,5987.7065,71.3267,119.1842,122.871,0.1678,19156.707,0.0197
20836,10607.5,13.0108,9.5103,17.4403,0.5668,1.4485,2.6987,110.5309,58.1041,0.0244,23.6246,768.7371,8.3395,114.8372,61.5949,2.7343,0.0236,4.7345,-0.0474,0.0664,-0.1274,-0.0142,6012.7734,58.1662,110.9296,113.0565,0.0747,19103.2129,0.0166
20837,10608.0,16.227,9.8153,22.8232,0.9297,1.8066,2.7853,62.172,32.7016,0.0474,30.0463,59.3036,8.3132,114.6479,61.4881,2.7327,0.0274,4.6943,-0.0498,0.3192,0.0335,-0.0133,6118.6821,57.6221,110.3833,112.3652,0.0709,19074.1289,0.0326
20838,10608.5,24.7045,10.8204,33.5961,1.6279,2.7505,3.0705,26.8389,21.4935,0.0825,51.9748,17.5123,8.3046,114.4595,61.3822,2.6962,0.0347,4.4174,-0.0493,0.3889,0.2051,0.008,6139.3125,58.2442,112.0301,113.5708,0.0753,19030.9121,0.0614
20839,10609.0,35.0414,14.1818,45.6476,2.249,3.9013,4.0244,14.8236,15.486,0.1275,84.7061,7.1579,8.2421,114.2718,61.2769,2.6143,0.0404,3.8533,-0.0472,-0.1565,0.0998,0.056,6119.584,83.1976,148.907,146.205,0.2518,19001.7891,0.104
20840,10609.5,37.9718,22.2589,58.8154,2.6129,4.2275,6.3164,13.0591,13.9553,0.1985,104.7394,4.4917,8.1917,114.0871,61.1748,2.5483,0.0427,3.3701,-0.0407,-0.5714,-0.1662,0.0946,6103.8887,87.1352,153.0408,151.8776,0.2796,18960.1895,0.1579
20841,10610.0,38.242,28.2302,66.9414,2.7669,4.2576,8.0108,12.9145,13.7611,0.2544,106.1774,5.5414,8.1918,113.9043,61.0745,2.5318,0.0495,3.2731,-0.0357,-0.2447,-0.4499,0.1042,6026.1055,87.1352,153.0408,151.8776,0.2796,18960.1895,0.1907
20842,10610.5,34.3262,33.2247,71.9696,2.7693,3.8217,9.4281,14.2945,15.0036,0.2622,103.8123,5.9721,8.1516,113.7216,60.9743,2.5293,0.0563,3.3797,-0.0237,0.2812,-0.3678,0.1057,6075.2637,87.3011,155.1092,155.7285,0.2808,18894.8379,0.1952
20843,10611.0,40.5497,30.6324,65.4912,2.4915,4.5145,8.6925,16.8331,17.6461,0.2636,102.0163,10.7835,8.1327,113.5404,60.8755,2.5503,0.0573,3.5206,-0.0029,0.4592,0.2462,0.0934,6077.5781,86.4609,155.6051,156.9749,0.2748,18851.1875,0.1912
20844,10611.5,45.2352,29.7135,58.7482,2.0752,5.0362,8.4317,19.5661,20.906,0.2322,98.1827,14.7636,8.1157,113.3602,60.7778,2.5847,0.05,3.68,0.0035,0.0559,0.5616,0.0733,6148.4521,86.4609,155.6051,156.9749,0.2748,18807.957,0.1679
20845,10612.0,47.9273,30.8741,54.0909,1.6594,5.3359,8.7611,21.4113,23.1845,0.2274,95.8034,13.6207,8.1207,113.1804,60.6805,2.5943,0.0381,3.7632,-0.0052,-0.3673,0.3164,0.0676,6163.7939,82.5178,151.8358,153.6544,0.2469,18743.1113,0.1635
20846,10612.5,41.5291,35.2694,57.8053,1.6107,4.6236,10.0083,22.1864,24.1452,0.2208,95.9638,15.9259,8.1202,113.0006,60.5833,2.5836,0.0298,3.719,-0.0143,-0.165,-0.1702,0.0739,6115.0264,80.8848,148.8791,150.7117,0.2354,18701.8516,0.1622
20847,10613.0,37.0817,36.4619,61.5535,1.7934,4.1284,10.3467,22.5232,24.5305,0.2109,97.5674,15.3307,8.117,112.8209,60.486,2.5663,0.0272,3.6275,-0.0181,0.139,-0.6076,0.0841,6060.7378,80.8848,148.8791,150.7117,0.2354,18701.8516,0.1606
20848,10613.5,32.5939,34.3467,66.1661,2.2743,3.6288,9.7465,22.9664,24.9367,0.2226,99.9988,18.1885,8.1169,112.6412,60.3888,2.5603,0.0201,3.5823,-0.0126,0.0458,-0.5894,0.0875,6007.522,79.9342,146.6346,148.2322,0.2287,18641.1875,0.1681
20849,10614.0,35.8667,26.7254,64.9129,2.7294,3.9932,7.5838,24.2468,26.2135,0.2112,100.1965,17.9887,8.085,112.4615,60.2916,2.5749,0.0095,3.6317,-0.0051,-0.1051,-0.1584,0.079,6042.8481,79.6153,145.3404,146.1944,0.2264,18601.2207,0.1589
20850,10614.5,37.6482,22.1848,65.5255,3.0978,4.1915,6.2953,26.1326,27.8001,0.2047,101.4495,16.9105,8.0536,112.2838,60.1964,2.5833,0.0053,3.7259,-0.0015,-0.002,0.3532,0.0741,6087.1079,79.8161,144.8188,144.5006,0.2278,18561.4121,0.1537
20851,10615.0,43.1595,21.04,63.1458,3.0095,4.8051,5.9705,28.7991,30.3236,0.2248,108.259,17.7221,8.0508,112.1069,60.102,2.5805,0.005,3.7636,-0.0041,0.1308,0.4945,0.0758,6152.791,80.3633,144.5933,143.1864,0.2317,18501.5508,0.165
20852,10615.5,40.1833,27.403,68.9653,2.9706,4.4738,7.7761,31.2858,32.7215,0.2251,113.0294,22.6861,8.0515,111.9301,60.0077,2.5786,0.008,3.7159,-0.0157,0.0484,0.3919,0.0768,6130.856,80.914,144.0776,142.4093,0.2356,18461.3691,0.1655
20853,10616.0,41.3946,29.0355,70.0213,2.9294,4.6086,8.2393,33.5704,35.1785,0.2322,113.694,25.6071,8.0528,111.7534,59.9135,2.5724,0.011,3.5944,-0.0336,-0.1799,0.259,0.0805,6066.8311,80.914,144.0776,142.4093,0.2356,18461.3691,0.1705
20854,10616.5,39.768,29.7676,72.686,3.0676,4.4275,8.4471,35.2229,37.3014,0.2281,115.3661,28.947,8.0332,111.5765,59.8191,2.551,0.0092,3.4762,-0.0394,-0.3188,-0.0445,0.093,6059.8242,81.1407,142.9432,142.1404,0.2372,18400.6836,0.173
20855,10617.0,46.0414,26.2542,66.847,2.9014,5.126,7.4501,35.3717,37.6307,0.244,117.5694,28.3814,8.0421,111.4004,59.7255,2.5322,0.0042,3.4316,-0.0212,-0.3611,-0.2622,0.104,6058.9458,80.9887,141.4157,142.0526,0.2361,18360.1133,0.1853
20856,10617.5,41.6382,30.1242,70.9814,2.9202,4.6357,8.5483,33.4977,36.3159,0.2373,118.6076,29.3349,8.0402,111.224,59.6316,2.5334,-0.0027,3.4258,-0.0017,-0.3588,-0.261,0.1033,6083.3311,80.4396,139.7131,141.6168,0.2322,18319.6191,0.1816
20857,10618.0,42.3605,33.5786,69.138,2.5416,4.7162,9.5285,30.5723,33.9019,0.2221,116.2582,27.1765,8.0444,111.0477,59.5378,2.5519,-0.0073,3.4117,0.0033,-0.0662,-0.1389,0.0924,6096.6499,79.5752,137.9602,140.4865,0.2261,18259.2891,0.1696
20858,10618.5,41.3632,34.533,68.111,2.4,4.6051,9.7994,27.7319,31.9961,0.2083,105.2943,19.4147,8.0387,110.8713,59.4439,2.5882,-0.0051,3.4052,-0.0024,0.3174,-0.0668,0.0713,6135.7544,78.5756,136.3116,138.7364,0.2191,18219.502,0.1547
20859,10619.0,51.5273,27.9718,56.6432,2.0493,5.7367,7.9375,27.1328,32.0705,0.1834,97.0303,19.8298,8.052,110.6951,59.3501,2.606,-0.0021,3.5464,-0.0079,0.1949,-0.1927,0.0608,6164.7329,77.7362,135.0503,137.0021,0.2131,18180.2148,0.1375
20860,10619.5,57.5855,21.3707,52.157,2.2004,6.4112,6.0643,29.2687,34.0096,0.1743,102.8144,25.9324,8.074,110.5179,59.2555,2.6018,-0.001,3.7368,-0.0049,-0.1983,-0.1351,0.0633,6121.9478,77.7362,135.0503,137.0021,0.2131,18180.2148,0.1333
20861,10620.0,58.9037,20.9835,54.7452,2.4131,6.558,5.9545,32.2289,35.978,0.1772,111.6824,27.0489,8.0761,110.3401,59.1602,2.6049,0.003,3.6775,-0.0037,-0.0154,0.0821,0.0614,6140.7383,77.4654,134.6721,136.0874,0.2112,18121.9121,0.1343
20862,10620.5,55.8304,25.3433,62.9822,2.6902,6.2158,7.1916,33.191,35.6456,0.1764,116.1463,33.3925,8.0755,110.1623,59.0648,2.5985,0.0091,3.4721,-0.0097,0.4437,-0.3354,0.0652,6072.9595,78.0065,135.7433,136.5034,0.215,18083.1797,0.1352
20863,10621.0,53.9853,30.5967,67.508,2.6382,6.0104,8.6824,31.2912,32.5364,0.202,121.1509,22.5531,8.0741,109.9844,58.9695,2.5712,0.0144,3.3647,-0.0136,0.3503,-0.2873,0.0812,6112.1987,79.2896,139.3169,138.4977,0.2241,18024.6758,0.1548
20864,10621.5,51.3928,34.3181,71.6462,2.668,5.7218,9.7384,26.6977,28.0873,0.235,125.9079,15.7254,8.0775,109.8065,58.8741,2.5596,0.0214,3.3794,-0.0126,0.0297,0.6955,0.088,6101.6338,80.7254,144.3854,141.5607,0.2343,17985.0313,0.1747
20865,10622.0,42.5946,38.4177,83.05,3.1901,4.7422,10.9017,23.2407,25.426,0.2158,129.0949,13.9745,8.0748,109.6286,58.7786,2.5822,0.0228,3.4278,-0.0074,-0.1083,0.7834,0.0747,6160.5654,81.9627,146.8235,144.4917,0.243,17944.668,0.1599
20866,10622.5,36.44,40.0232,94.3745,3.8847,4.057,11.3573,23.4569,25.5004,0.206,130.1689,15.4868,8.08,109.4507,58.6832,2.5976,0.011,3.4273,-0.0028,-0.2246,0.1654,0.0657,6167.9375,81.9627,146.8235,144.4917,0.243,17944.668,0.1515
20867,10623.0,41.2453,35.8244,95.4008,4.2582,4.592,10.1658,25.9736,27.7669,0.2173,133.4715,17.3932,8.0739,109.2728,58.5878,2.5847,0.0037,3.3919,0.0009,-0.1916,-0.0579,0.0733,6115.5986,83.195,148.6664,147.1833,0.2517,17883.1953,0.1602
20868,10623.5,57.2013,31.7144,83.1353,3.6753,6.3684,8.9995,29.7525,30.9494,0.2269,140.1259,20.5261,8.0781,109.0949,58.4924,2.5529,0.0084,3.3637,0.007,0.0795,0.0177,0.0919,6153.6563,84.7271,150.4637,149.6872,0.2626,17841.5977,0.1719
20869,10624.0,66.5686,33.4154,74.5672,2.9413,7.4113,9.4822,30.6637,32.0418,0.2398,142.5827,28.4503,8.0786,108.9169,58.3969,2.5213,0.0108,3.3343,0.0083,0.2865,-0.0228,0.1103,6116.6958,84.7271,150.4637,149.6872,0.2626,17799.2344,0.1856
20870,10624.5,70.2841,34.1997,69.3636,2.5133,7.825,9.7048,30.066,31.5576,0.2379,138.2009,11.9959,8.0797,108.7389,58.3014,2.512,0.0073,3.3262,0.0061,0.2163,-0.1132,0.1158,6163.0635,86.9225,151.2302,151.898,0.2781,17735.6895,0.1868
20871,10625.0,68.6706,33.2014,67.8017,2.473,7.6454,9.4215,28.3725,30.2319,0.2558,142.4521,11.4222,8.077,108.5609,58.2059,2.4886,0.0042,3.3426,0.0038,-0.1733,0.0042,0.1295,6114.0146,85.631,149.2268,150.6614,0.269,17692.2285,0.2013
20872,10625.5,65.9334,27.2714,60.6755,2.3875,7.3406,7.7388,27.2505,30.1889,0.2525,145.7562,13.5675,8.0715,108.3831,58.1106,2.4651,0.0062,3.322,0.0027,-0.5839,0.1765,0.1432,6120.998,85.631,149.2268,150.6614,0.269,17692.2285,0.2053
20873,10626.0,66.3124,19.0683,44.4789,1.8162,7.3828,5.411,29.4255,32.1612,0.2227,124.7272,22.1138,8.0714,108.2054,58.0154,2.4966,-0.0012,3.3383,0.0077,-0.5871,0.148,0.1248,6109.5913,80.9478,145.641,147.3155,0.2358,17628.0059,0.1825
20874,10626.5,55.264,17.2326,39.1646,1.5676,6.1528,4.8901,35.2139,37.3592,0.1719,91.8908,29.9587,8.0667,108.0278,57.9203,2.5574,-0.0156,3.5642,0.0102,-0.2563,-0.1692,0.0892,6129.4912,76.8985,140.7042,142.2028,0.2072,17587.5313,0.1414
20875,10627.0,45.404,18.3577,38.0241,1.4056,5.055,5.2093,42.5405,43.9361,0.1373,78.3918,38.4165,8.061,107.8505,57.8255,2.606,-0.0132,3.9044,0.0058,0.0655,-0.2107,0.0608,6199.5488,73.4495,135.1215,137.059,0.1828,17549.082,0.1114
20876,10627.5,33.1648,20.143,45.1696,1.7888,3.6924,5.7159,48.806,50.2267,0.1441,85.4474,49.0036,8.0526,107.6735,57.7309,2.6003,-0.0099,3.9451,0.0116,0.1187,0.1445,0.0641,6209.3096,72.0176,131.4718,133.5058,0.1727,17493.9941,0.1165
20877,10628.0,24.6436,25.1872,53.0467,1.9912,2.7437,7.1473,51.5712,52.7048,0.171,91.444,60.7965,8.0531,107.4966,57.6365,2.5713,-0.0139,3.7745,0.0198,0.0808,0.1524,0.0811,6201.0103,72.2204,130.2859,131.9389,0.1741,17457.9844,0.1378
20878,10628.5,13.1822,35.634,68.0798,2.319,1.4676,10.1118,48.9151,49.9895,0.1619,84.1459,41.3239,8.0493,107.3198,57.5422,2.5831,-0.0085,3.8638,0.007,0.2937,-0.2893,0.0742,6111.5049,72.2204,130.2859,131.9389,0.1741,17421.875,0.1303
20879,10629.0,7.2054,47.0035,81.5592,2.4699,0.8022,13.3381,43.6551,44.9151,0.1543,78.7237,30.2361,8.0528,107.1431,57.448,2.5901,0.0045,3.961,-0.0178,0.4921,-0.4587,0.0701,6057.7642,72.2204,130.2859,131.9389,0.1741,17421.875,0.1245
20880,10629.5,13.3439,48.7028,84.5691,2.5635,1.4856,13.8203,38.3256,40.9155,0.1902,91.5193,26.3413,8.0603,106.9661,57.3536,2.5578,0.0208,3.7315,-0.0574,0.4584,-0.1808,0.089,6082.7217,75.9704,132.8457,132.5681,0.2006,17367.709,0.1513
20881,10630.0,26.0971,45.6123,79.0783,2.392,2.9055,12.9433,35.4283,39.4816,0.2254,107.3267,26.601,8.0577,106.7891,57.259,2.5309,0.0327,3.4674,-0.0889,0.3248,0.2,0.1047,6145.3569,76.8723,133.8013,132.7331,0.207,17329.7246,0.176
20882,10630.5,41.1773,37.6636,66.2737,2.0449,4.5844,10.6877,35.7822,40.1292,0.2197,112.2701,29.2613,8.0582,106.612,57.1645,2.5252,0.0211,3.3654,-0.0539,0.1533,0.4083,0.1081,6234.3394,76.1886,132.8715,131.2991,0.2022,17272.0703,0.1743
20883,10631.0,48.2095,30.8396,54.6069,1.6988,5.3673,8.7513,39.1507,43.6455,0.1738,102.0461,36.1762,8.0477,106.4349,57.0699,2.5433,0.0036,3.3878,-0.0019,0.0706,0.2333,0.0975,6209.9424,73.8219,129.3558,127.6891,0.1854,17233.9766,0.1456
20884,10631.5,49.5696,27.2912,47.0,1.4087,5.5188,7.7444,45.0465,49.2041,0.1352,89.9038,32.4764,8.0483,106.2583,56.9757,2.5945,0.0033,3.4959,-0.0005,0.0851,-0.015,0.0675,6165.0005,70.7707,124.0155,122.7248,0.1639,17197.0664,0.1125
20885,10632.0,56.1986,18.3572,37.357,1.358,6.2568,5.2092,52.0139,56.4075,0.1304,96.0682,37.2497,8.0474,106.0817,56.8817,2.616,0.006,3.491,-0.0116,0.1293,-0.0869,0.055,6068.6709,70.7707,124.0155,122.7248,0.1639,17197.0664,0.1053
20886,10632.5,55.4349,15.1407,36.4908,1.526,6.1718,4.2964,63.7587,65.5996,0.1518,105.5106,56.211,8.0495,105.9051,56.7875,2.5922,0.006,3.3964,-0.0116,0.219,0.0175,0.0689,6076.4336,68.976,119.586,118.9765,0.1512,17143.9883,0.1226
20887,10633.0,50.5034,14.6996,38.0521,1.6691,5.6227,4.1713,77.938,76.9128,0.127,89.2922,112.8467,8.0465,105.7284,56.6933,2.6102,0.0093,3.6347,-0.0426,0.197,0.1247,0.0584,6159.7358,68.4288,117.3156,117.3571,0.1473,17109.5,0.1045
20888,10633.5,50.1814,10.7252,34.9995,1.735,5.5869,3.0435,87.5478,81.4782,0.0914,63.7956,73.8519,8.0823,105.552,56.5994,2.6691,0.0139,4.16,-0.101,0.0907,0.074,0.0239,6169.1445,68.9799,117.0422,117.6868,0.1512,17058.1777,0.0716
20889,10634.0,52.4487,9.9386,36.2017,1.8771,5.8393,2.8203,80.3493,69.6359,0.0836,66.8424,46.5297,8.1611,105.3723,56.5022,2.6863,0.0146,4.313,-0.0959,-0.0261,-0.167,0.0139,6225.2119,70.6836,119.2124,120.1617,0.1633,17023.6875,0.0637
20890,10634.5,54.1568,14.4905,48.0184,2.3964,6.0295,4.112,61.3878,51.8374,0.1253,94.3826,33.7361,8.1719,105.1905,56.4029,2.6365,0.0126,3.8412,-0.0416,-0.363,-0.2383,0.043,6105.3501,73.7704,125.4025,124.6483,0.1851,16988.3457,0.0983
20891,10635.0,53.8139,22.876,62.1166,2.8047,5.9913,6.4915,44.1837,39.3593,0.1835,119.868,16.7358,8.1769,105.0084,56.3033,2.579,0.0131,3.2628,-0.0395,-0.5238,0.0034,0.0766,6043.5684,73.7704,125.4025,124.6483,0.1851,16988.3457,0.1431
20892,10635.5,48.8365,29.8106,75.3214,3.2529,5.4371,8.4593,33.2279,31.8831,0.1991,131.5927,15.8089,8.1825,104.8259,56.2033,2.563,0.0134,3.0837,-0.0576,-0.0447,0.0273,0.086,5955.0483,76.6863,130.4725,128.4854,0.2057,16933.0176,0.155
20893,10636.0,44.6847,35.766,80.7797,3.2173,4.9749,10.1493,28.7176,28.5084,0.2065,133.0762,19.9079,8.1812,104.6433,56.1032,2.5772,0.0139,3.1259,-0.0716,0.365,-0.0934,0.0776,6052.3896,77.6273,132.0797,130.1485,0.2124,16894.6738,0.156
20894,10636.5,40.9568,34.6708,80.8934,3.3037,4.5599,9.8385,28.4768,28.5805,0.2095,127.9254,22.9875,8.1843,104.4609,56.0032,2.5909,0.0152,3.0395,-0.0865,0.0866,-0.1887,0.0697,6210.8696,77.6273,132.0797,130.1485,0.2124,16855.8594,0.1547
20895,10637.0,36.5065,32.1856,77.5467,3.2422,4.0644,9.1333,31.5111,31.9532,0.1632,120.0955,18.7365,8.1998,104.2778,55.9026,2.5955,0.0145,2.9628,-0.0698,-0.1743,-0.2025,0.0669,6258.6743,74.2914,125.9978,126.3031,0.1888,16797.6387,0.1284
20896,10637.5,32.9818,24.445,66.5935,3.0125,3.672,6.9367,39.2126,39.486,0.1209,106.1348,24.9971,8.2229,104.0942,55.8015,2.6272,0.0165,3.2191,-0.08,0.095,-0.1019,0.0484,6261.3066,67.0615,115.5045,118.1587,0.1376,16760.4922,0.0975
20897,10638.0,23.0164,19.4887,54.7169,2.5179,2.5625,5.5303,64.2228,56.8693,0.0772,78.4074,139.1135,8.2317,103.9096,55.6995,2.6896,0.021,3.868,-0.113,0.2395,-0.132,0.0119,6144.9678,67.0615,115.5045,118.1587,0.1376,16760.4922,0.0591
20898,10638.5,17.537,15.3792,39.0399,1.6911,1.9525,4.3641,107.7362,83.7025,0.0443,46.369,476.8919,8.236,103.7249,55.5972,2.7347,0.023,4.5574,-0.0894,0.1055,0.1145,-0.0144,6148.6353,61.9519,110.4246,111.426,0.1015,16710.1953,0.0302
20899,10639.0,17.6581,14.0465,28.6661,1.0449,1.9659,3.9859,120.5429,95.0351,0.0305,30.1693,148.5925,8.2441,103.5398,55.4946,2.7371,0.0224,4.8049,-0.0414,0.2155,0.4776,-0.0158,6133.3657,60.3792,109.0156,109.226,0.0904,16679.2188,0.0204
20900,10639.5,27.7656,13.659,25.439,0.842,3.0912,3.876,102.4156,74.9765,0.0299,37.3481,24.6698,8.2625,103.3543,55.3916,2.7177,0.0203,4.6144,-0.0256,0.2212,0.1867,-0.0045,6164.4165,60.3792,109.0156,109.226,0.0904,16649.0293,0.023
20901,10640.0,37.9147,12.4684,33.3201,1.4904,4.2212,3.5381,53.5578,45.9308,0.0506,59.4026,17.0939,8.2641,103.1681,55.2879,2.6916,0.0176,4.3705,-0.025,-0.0773,-0.0371,0.0108,6198.354,62.845,112.9166,113.4639,0.1078,16603.7441,0.0413
20902,10640.5,40.8131,15.1866,51.2508,2.5777,4.5439,4.3095,33.5266,34.039,0.0977,87.8155,13.7817,8.2672,102.9818,55.1842,2.6524,0.0165,4.0983,-0.0223,-0.1191,0.1068,0.0337,6163.2705,69.0796,118.0819,118.8284,0.1519,16572.3223,0.0786
20903,10641.0,43.6362,13.8134,64.0127,3.588,4.8582,3.9198,28.9341,29.8376,0.1506,110.5898,19.354,8.2808,102.7953,55.0801,2.6207,0.0137,3.6756,-0.0208,-0.0226,-0.0135,0.0522,6170.6675,69.0796,118.0819,118.8284,0.1519,16537.7832,0.1162
20904,10641.5,40.5145,22.0686,77.8612,3.9878,4.5106,6.2624,27.2765,27.7424,0.1713,121.6693,20.0617,8.2793,102.6083,54.9756,2.6135,0.0112,3.3604,-0.0139,-0.0691,-0.3098,0.0564,6130.4419,69.0796,118.0819,118.8284,0.1519,16537.7832,0.1293
20905,10642.0,48.2924,25.2873,77.4945,3.7315,5.3766,7.1758,25.8249,24.569,0.1804,131.5218,21.4577,8.3003,102.4213,54.8711,2.5956,0.0153,3.3094,-0.0077,-0.0532,-0.8074,0.0669,6130.5146,81.9578,136.9647,132.4357,0.243,16485.9727,0.1379
20906,10642.5,53.875,31.1316,74.7985,3.1211,5.9981,8.8342,20.3568,18.3223,0.2116,137.5885,7.7088,8.3798,102.2323,54.7646,2.5299,0.0258,3.3663,0.0081,0.0178,-1.2308,0.1053,6098.3682,98.9241,190.416,183.5934,0.363,16444.9941,0.169
20907,10643.0,58.2705,30.6476,67.9703,2.6676,6.4875,8.6968,14.8355,13.9518,0.2677,131.9828,1.5729,8.4683,102.0398,54.6547,2.38,0.0514,3.4082,0.0384,-0.0699,-0.7157,0.193,6086.5356,99.1338,146.3974,143.9006,0.3645,16370.8008,0.2349
20908,10643.5,45.1704,40.6099,76.1593,2.5409,5.029,11.5238,11.5724,11.9584,0.3279,119.5809,0.4722,8.4557,101.8449,54.5422,2.1357,0.0716,3.5174,0.0661,-0.1793,0.2977,0.3358,6111.8335,99.0521,190.406,182.5743,0.3639,16321.2344,0.3388
20909,10644.0,37.8729,46.5489,84.0443,2.68,4.2165,13.2091,12.9442,13.231,0.3299,111.8294,2.0064,8.739,101.6455,54.4253,2.016,0.0597,3.8186,0.0875,-0.0402,1.0449,0.4058,6082.5503,99.0521,190.406,182.5743,0.3639,16271.709,0.3851
20910,10644.5,39.6856,44.2373,82.3165,2.7217,4.4184,12.5532,19.9309,18.2795,0.2628,120.9913,3.277,8.4922,101.4433,54.3056,2.1909,0.0437,4.0267,0.1023,0.0834,1.0403,0.3036,6103.3521,99.0521,190.406,182.5743,0.3639,16271.709,0.2919
20911,10645.0,48.3594,32.6659,68.4535,2.5579,5.384,9.2696,31.1746,27.5167,0.2389,124.0075,3.6949,8.5563,101.2454,54.1902,2.4401,0.0612,4.0283,0.1574,0.1227,0.1271,0.1578,6058.3364,55.455,111.9183,106.9728,0.0556,16197.4189,0.2048
20912,10645.5,48.3203,21.7171,50.0595,2.0258,5.3797,6.1626,54.9511,50.8312,0.2499,93.0177,6.6944,8.5475,101.0456,54.0729,2.5855,0.0853,4.2862,0.2203,0.3187,-0.4622,0.0728,6108.7144,54.0821,109.1446,106.6387,0.0458,16169.6914,0.1769
20913,10646.0,39.3335,11.2136,30.7864,1.399,4.3791,3.1821,114.5693,94.1653,0.1859,54.5509,1148.4554,8.4254,100.8479,53.9577,2.6734,0.064,4.7746,0.1666,0.416,-0.2239,0.0214,6100.9517,51.3507,104.2024,105.6566,0.0265,16129.1309,0.1261
20914,10646.5,29.0495,5.0328,15.2977,0.7337,3.2342,1.4282,200.6938,164.7916,0.0748,33.768,3364.0266,8.3754,100.6552,53.8474,2.7252,0.0281,5.0857,0.0756,0.3173,0.2611,-0.0089,6093.9316,49.1923,99.2483,103.7706,0.0113,16103.4541,0.0517
20915,10647.0,21.3661,1.8527,7.2074,0.3827,2.3788,0.5257,329.2211,307.2263,0.029,26.7407,628.0736,8.3488,100.4643,53.739,2.7457,0.0207,5.212,0.0547,0.236,0.3051,-0.0209,6131.6963,49.1923,99.2483,103.7706,0.0113,16078.8574,0.0181
20916,10647.5,17.2503,1.643,5.9437,0.3074,1.9205,0.4662,377.8037,408.1448,0.021,27.5924,306.836,8.3481,100.2743,53.6315,2.753,0.0211,5.1971,0.0498,0.0657,-0.0172,-0.0252,6092.7012,49.1923,99.2483,103.7706,0.0113,16078.8574,0.0115
20917,10648.0,12.456,3.8865,11.4549,0.5409,1.3868,1.1029,284.5737,259.0656,0.0233,26.6057,251.9948,8.3432,100.0843,53.524,2.7458,0.0135,4.9977,0.0308,-0.3322,-0.1079,-0.0209,6095.4194,49.8707,97.9253,100.6825,0.0161,16041.9639,0.0141
20918,10648.5,14.0026,3.9849,15.3242,0.8105,1.559,1.1308,169.2208,135.0939,0.0304,25.0081,213.379,8.3513,99.8944,53.4166,2.7373,0.0048,4.7577,0.0093,-0.5721,-0.1595,-0.0159,6033.1611,53.716,99.9261,102.2138,0.0433,16017.0293,0.0203
20919,10649.0,24.0192,3.5676,17.5714,1.0009,2.6742,1.0124,99.2094,77.151,0.0461,30.7921,59.0311,8.3647,99.7041,53.3088,2.7288,-0.0016,4.6544,-0.0006,-0.2236,-0.0628,-0.011,6067.6709,62.5703,108.5803,109.9246,0.1059,15976.7422,0.0323
20920,10649.5,37.6648,3.8978,24.3106,1.459,4.1934,1.1061,46.9396,43.4668,0.0799,49.7141,11.1946,8.3788,99.5129,53.2002,2.6901,0.0042,4.5792,-0.0038,0.2705,0.1889,0.0116,6105.6191,68.4248,118.1971,122.5694,0.1473,15945.457,0.0607
20921,10650.0,48.8932,6.0093,35.4959,2.1075,5.4435,1.7053,29.0849,32.141,0.139,79.8342,6.0098,8.3794,99.3215,53.0912,2.6314,0.031,4.2222,-0.0354,0.2008,0.3305,0.046,6160.4312,72.6604,122.8385,128.8754,0.1772,15911.2441,0.1074
20922,10650.5,48.4024,17.0882,53.3049,2.5886,5.3888,4.8491,23.6378,27.5847,0.2101,102.5347,11.7426,8.352,99.1299,52.9821,2.5829,0.0423,3.7338,-0.0585,-0.1044,0.2265,0.0743,6160.9067,72.6604,122.8385,128.8754,0.1772,15911.2441,0.1567
